1293077091	20260308	202603	2026	2026.1863	COP	POLICE						COP													0	173	173	17	4	-5.0	10	1	10	-10.0840336134454	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20260308094500	https://www.rediff.com/news/report/mcd-demolishes-illegal-portions-after-holi-clash-death/20260308.htm
1293077092	20260308	202603	2026	2026.1863	COP	DETECTIVE						COP													1	190	190	19	4	-10.0	6	1	6	1.21836925960637	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	0								5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20260308094500	https://www.tvguide.co.uk/articles/gone-itv-thriller-inspired-by-true-story-of-real-life-detective-who-solved-one-of-bristols-most-infamous-cold-case-murders/
1293077093	20260308	202603	2026	2026.1863	COP	POLICE						COP													1	190	190	19	4	-10.0	10	1	10	-4.7244094488189	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20260308094500	https://www.independent.com.mt/articles/2026-03-08/local-news/Police-searching-for-man-in-connection-with-attempted-murder-6736287830
1293077094	20260308	202603	2026	2026.1863	COP	DETECTIVE						COP			CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	5	1	5	-0.14347202295552	0								0								0								20260308094500	https://www.manchestereveningnews.co.uk/news/tv/gone-itv-whats-about-whens-33546586
1293077095	20260308	202603	2026	2026.1863	COP	POLICE						COP			GBR	LONDON	GBR								0	042	042	04	1	1.9	10	1	10	0.44843049327355	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308094500	https://www.tvguide.co.uk/articles/the-capture-bbc-one-filming-locations-include-several-famous-uk-landmarks-you-can-visit/
1293077096	20260308	202603	2026	2026.1863	COP	DETECTIVE						COP			GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	1.21836925960637	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20260308094500	https://www.tvguide.co.uk/articles/gone-itv-thriller-inspired-by-true-story-of-real-life-detective-who-solved-one-of-bristols-most-infamous-cold-case-murders/
1293077097	20260308	202603	2026	2026.1863	COP	POLICE						COP			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	8	1	8	-2.13505461767626	4	Wadeye, Northern Territory, Australia	AS	AS03	154719	-14.2403	129.521	-1595880	4	Wadeye, Northern Territory, Australia	AS	AS03	154719	-14.2403	129.521	-1595880	4	Wadeye, Northern Territory, Australia	AS	AS03	154719	-14.2403	129.521	-1595880	20260308094500	https://www.abc.net.au/news/2026-03-08/nt-floods-relief-schools-shut-emergency-advice-hospital-closed/106429818
1293077098	20260308	202603	2026	2026.1863	COP	POLICE						COP			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-2.13505461767626	4	Daly River, Northern Territory, Australia	AS	AS03	154722	-13.7654	130.712	11430487	4	Daly River, Northern Territory, Australia	AS	AS03	154722	-13.7654	130.712	11430487	4	Wadeye, Northern Territory, Australia	AS	AS03	154719	-14.2403	129.521	-1595880	20260308094500	https://www.abc.net.au/news/2026-03-08/nt-floods-relief-schools-shut-emergency-advice-hospital-closed/106429818
1293077099	20260308	202603	2026	2026.1863	COP	POLICE						COP			IND	JAIPUR	IND								1	040	040	04	1	1.0	4	1	4	-4.41988950276243	4	Atal, Dadra and Nagar Haveli, India	IN	IN06	70119	20.2667	72.9667	-2088568	4	Atal, Dadra and Nagar Haveli, India	IN	IN06	70119	20.2667	72.9667	-2088568	4	Atal, Dadra and Nagar Haveli, India	IN	IN06	70119	20.2667	72.9667	-2088568	20260308094500	https://www.rediff.com/news/report/rajasthan-officer-files-casteism-case-against-junior/20260308.htm
1293077100	20260308	202603	2026	2026.1863	COP	POLICE						COP			ITA	ITALIAN	ITA								1	090	090	09	2	-2.0	7	1	7	-4.7244094488189	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260308094500	https://www.independent.com.mt/articles/2026-03-08/local-news/Police-searching-for-man-in-connection-with-attempted-murder-6736287830
1293077101	20260308	202603	2026	2026.1863	COP	POLICE						COP			NZL	WELLINGTON	NZL								1	090	090	09	2	-2.0	10	1	10	-3.52941176470588	4	Totara, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1333	170.867	-1519927	4	Totara, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1333	170.867	-1519927	4	Totara, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1333	170.867	-1519927	20260308094500	https://www.nzherald.co.nz/nz/have-you-seen-anna-police-search-for-missing-wellington-woman/UNRPQNIUZBFHBBLHIXNXAQOUME/
1293077102	20260308	202603	2026	2026.1863	COP	POLICE						COP			USAEDU	BOSTON	USA					EDU			0	173	173	17	4	-5.0	10	1	10	-4.24987199180748	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260308094500	https://www.irishtimes.com/politics/2026/03/07/gerry-adams-faces-london-court-grilling-over-ties-to-the-ira-in-high-profile-civil-case/
1293077103	20260308	202603	2026	2026.1863	COP	DETECTIVE						COP			sco	SCOTTISH			sco						1	043	043	04	1	2.8	10	1	10	0.54945054945055	0								0								0								20260308094500	https://www.walesonline.co.uk/lifestyle/tv/call-midwife-episode-8-cast-33531161
1293077104	20260308	202603	2026	2026.1863	CUB	CUBAN	CUB																		0	073	073	07	2	7.4	1	1	1	-4.03225806451613	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077105	20260308	202603	2026	2026.1863	CUB	CUBA	CUB																		1	073	073	07	2	7.4	3	1	3	-4.03225806451613	1	Canada	CA	CA		60	-96	CA	0								1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077106	20260308	202603	2026	2026.1863	CUB	CUBA	CUB																		1	073	073	07	2	7.4	3	1	3	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	0								1	Canada	CA	CA		60	-96	CA	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077107	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GBR	LONDON	GBR								0	013	013	01	1	0.4	6	1	6	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077108	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	2	1	2	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077109	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GBR	LONDON	GBR								0	013	013	01	1	0.4	2	1	2	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077110	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GBR	LONDON	GBR								0	073	073	07	2	7.4	1	1	1	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077111	20260308	202603	2026	2026.1863	CUB	CUBA	CUB								GBR	LONDON	GBR								0	073	073	07	2	7.4	1	1	1	-4.03225806451613	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20260308094500	https://www.cbc.ca/news/canada/london/cuba-london-medical-aid-9.7117581
1293077112	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	10	1	10	4.02611534276387	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	0								5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20260308094500	https://www.jagranjosh.com/articles/ias-sonal-goel-education-empowerment-for-young-women-1800009531-1
1293077113	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL													1	012	012	01	1	-0.4	10	1	10	-3.88349514563107	4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	0								4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	20260308094500	https://timesofindia.indiatimes.com/india/arrogance-of-power-will-soon-be-shattered-pm-modi-sharpens-attack-on-mamata-over-president-murmus-santhal-event-row/articleshow/129262076.cms
1293077114	20260308	202603	2026	2026.1863	CVL	CIVILIAN						CVL													1	012	012	01	1	-0.4	5	1	5	-10.7491856677525	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20260308094500	https://radiodalsan.com/peace%20agreement/299230/index.rss
1293077115	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL													0	056	056	05	1	7.0	10	1	10	-3.88349514563107	4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	0								4	Siliguri, West Bengal, India	IN	IN28	17951	26.7161	88.4236	-2111079	20260308094500	https://timesofindia.indiatimes.com/india/arrogance-of-power-will-soon-be-shattered-pm-modi-sharpens-attack-on-mamata-over-president-murmus-santhal-event-row/articleshow/129262076.cms
1293077116	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL													1	120	120	12	3	-4.0	3	1	3	-4.90463215258856	4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	0								4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	20260308094500	https://www.jwire.com.au/ryvchin-warns-global-leaders-after-deadly-attacks-on-australian-jews/
1293077117	20260308	202603	2026	2026.1863	CVL	POPULATION						CVL													0	172	172	17	4	-5.0	5	1	5	0.12210012210012	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260308094500	https://www.irishtimes.com/health/your-family/2026/03/08/a-load-of-nothingness-what-does-international-womens-day-mean-to-your-average-joan-soap/
1293077118	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	4.18006430868167	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308094500	https://www.katc.com/iberia-parish/annual-black-history-tea-honors-local-leaders-in-new-iberia
1293077119	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	4.18006430868167	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308094500	https://www.katc.com/iberia-parish/annual-black-history-tea-honors-local-leaders-in-new-iberia
1293077120	20260308	202603	2026	2026.1863	CVL	TOURIST						CVL			DJI	DJIBOUTI	DJI								1	090	090	09	2	-2.0	6	1	6	0.77369439071567	4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	20260308094500	https://www.clactonandfrintongazette.co.uk/news/national/uk-today/25917564.safe-travel-egypt-uk-foreign-office-advice/
1293077121	20260308	202603	2026	2026.1863	CVL	TOURIST						CVL			EGY	CAIRO	EGY								1	090	090	09	2	-2.0	4	1	4	0.77369439071567	4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	20260308094500	https://www.clactonandfrintongazette.co.uk/news/national/uk-today/25917564.safe-travel-egypt-uk-foreign-office-advice/
1293077122	20260308	202603	2026	2026.1863	CVL	CITIZEN						CVL			IRL	IRISH	IRL								0	040	040	04	1	1.0	1	1	1	-0.89418777943368	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	Saudi Arabia	SA	SA		25	45	SA	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260308094500	https://www.newburytoday.co.uk/national/relieved-family-reunions-at-dublin-airport-as-chartered-flight-lands-163691/
1293077123	20260308	202603	2026	2026.1863	CVL	CITIZEN						CVL			IRL	IRISH	IRL								0	040	040	04	1	1.0	6	6	6	-1.28022759601707	1	Saudi Arabia	SA	SA		25	45	SA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Saudi Arabia	SA	SA		25	45	SA	20260308094500	https://www.gazetteseries.co.uk/news/national/25917558.relieved-family-reunions-dublin-airport-chartered-flight-lands/
1293077124	20260308	202603	2026	2026.1863	CVL	CITIZEN						CVL			IRLGOV	IRELAND	IRL					GOV			0	040	040	04	1	1.0	6	6	6	-1.28022759601707	1	Saudi Arabia	SA	SA		25	45	SA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Saudi Arabia	SA	SA		25	45	SA	20260308094500	https://www.gazetteseries.co.uk/news/national/25917558.relieved-family-reunions-dublin-airport-chartered-flight-lands/
1293077125	20260308	202603	2026	2026.1863	CVL	SCIENTIST						CVL			IRN	TEHRAN	IRN								0	040	040	04	1	1.0	4	1	4	-6.64419836302359	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260308094500	https://www.irishtimes.com/world/middle-east/2026/03/09/voices-of-iranian-women-we-celebrated-but-we-cried-we-danced-and-we-mourned/
1293077126	20260308	202603	2026	2026.1863	CVL	SCIENTIST						CVL			IRN	IRAN	IRN								0	040	040	04	1	1.0	1	1	1	-6.64419836302359	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308094500	https://www.irishtimes.com/world/middle-east/2026/03/09/voices-of-iranian-women-we-celebrated-but-we-cried-we-danced-and-we-mourned/
1293077127	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL			JEWCVL	JEWISH				JEW		CVL			1	120	120	12	3	-4.0	5	1	5	-4.90463215258856	4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	20260308094500	https://www.jwire.com.au/ryvchin-warns-global-leaders-after-deadly-attacks-on-australian-jews/
1293077128	20260308	202603	2026	2026.1863	CVL	COMMUNITY						CVL			JEWCVL	JEWISH				JEW		CVL			1	120	120	12	3	-4.0	2	1	2	-4.90463215258856	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308094500	https://www.jwire.com.au/ryvchin-warns-global-leaders-after-deadly-attacks-on-australian-jews/
1293077129	20260308	202603	2026	2026.1863	CVL	NATIONALS						CVL			QAT	QATAR	QAT								1	051	051	05	1	3.4	10	1	10	-4.16666666666666	1	India	IN	IN		20	77	IN	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20260308094500	https://www.cnbctv18.com/india/indian-embassy-in-doha-issues-advisory-for-tourists-stranded-after-flight-cancellations-ws-l-19864178.htm
1293077130	20260308	202603	2026	2026.1863	CVL	NATIONALS						CVL			QAT	QATAR	QAT								1	141	141	14	3	-6.5	10	1	10	-4.16666666666666	1	India	IN	IN		20	77	IN	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20260308094500	https://www.cnbctv18.com/india/indian-embassy-in-doha-issues-advisory-for-tourists-stranded-after-flight-cancellations-ws-l-19864178.htm
1293077131	20260308	202603	2026	2026.1863	CVL	NATIONALS						CVL			QAT	QATAR	QAT								1	160	160	16	4	-4.0	10	1	10	-4.16666666666666	1	India	IN	IN		20	77	IN	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20260308094500	https://www.cnbctv18.com/india/indian-embassy-in-doha-issues-advisory-for-tourists-stranded-after-flight-cancellations-ws-l-19864178.htm
1293077132	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	8	1	8	0.64267053621691	4	Loreley, Rheinland-Pfalz, Germany	GM	GM08	16554	50.1333	7.71667	-1820926	0								4	Loreley, Rheinland-Pfalz, Germany	GM	GM08	16554	50.1333	7.71667	-1820926	20260308094500	https://cineuropa.org/en/newsdetail/490015/
1293077133	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	6	1	6	0.64267053621691	4	Balkan, Khaskovo, Bulgaria	BU	BU43	11907	41.7667	25.5667	-831934	0								4	Balkan, Khaskovo, Bulgaria	BU	BU43	11907	41.7667	25.5667	-831934	20260308094500	https://cineuropa.org/en/newsdetail/490015/
1293077134	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	2	1	2	0.64267053621691	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260308094500	https://cineuropa.org/en/newsdetail/490015/
1293077135	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU																		1	070	070	07	2	7.0	4	1	4	0.64267053621691	4	Balkan, Khaskovo, Bulgaria	BU	BU43	11907	41.7667	25.5667	-831934	0								4	Balkan, Khaskovo, Bulgaria	BU	BU43	11907	41.7667	25.5667	-831934	20260308094500	https://cineuropa.org/en/newsdetail/490015/
1293077136	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU								EDUEDU	UNIVERSITY						EDU	EDU		1	010	010	01	1	0.0	4	1	4	6.22977346278317	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260308094500	http://dailyexpress.com.my/read/6521/miss-world-pinnacle-of-beauty-/
1293077137	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU								EDUEDU	UNIVERSITY						EDU	EDU		1	051	051	05	1	3.4	2	1	2	6.22977346278317	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260308094500	http://dailyexpress.com.my/read/6521/miss-world-pinnacle-of-beauty-/
1293077138	20260308	202603	2026	2026.1863	DEU	GERMANY	DEU								EDUEDU	UNIVERSITY						EDU	EDU		1	051	051	05	1	3.4	2	1	2	6.22977346278317	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20260308094500	http://dailyexpress.com.my/read/6521/miss-world-pinnacle-of-beauty-/
1293077139	20260308	202603	2026	2026.1863	DEU	GERMAN	DEU								IRN	IRAN	IRN								1	112	112	11	3	-2.0	4	1	4	-2.58939580764488	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308094500	http://eng.chinamil.com.cn/2025xb/W/A_251464/16447117.html
1293077140	20260308	202603	2026	2026.1863	DEU	GERMAN	DEU								IRNGOV	IRANIAN	IRN					GOV			1	112	112	11	3	-2.0	6	1	6	-2.58939580764488	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308094500	http://eng.chinamil.com.cn/2025xb/W/A_251464/16447117.html
1293077141	20260308	202603	2026	2026.1863	DZA	ALGERIAN	DZA								GBR	LONDON	GBR								1	042	042	04	1	1.9	5	1	5	-4.24987199180748	4	Bruree, Limerick, Ireland	EI	EI16	18295	52.4219	-8.66417	-1501180	4	Bruree, Limerick, Ireland	EI	EI16	18295	52.4219	-8.66417	-1501180	4	Bruree, Limerick, Ireland	EI	EI16	18295	52.4219	-8.66417	-1501180	20260308094500	https://www.irishtimes.com/politics/2026/03/07/gerry-adams-faces-london-court-grilling-over-ties-to-the-ira-in-high-profile-civil-case/
1293077142	20260308	202603	2026	2026.1863	DZA	ALGERIA	DZA								GBR	LONDON	GBR								1	042	042	04	1	1.9	2	1	2	-4.24987199180748	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308094500	https://www.irishtimes.com/politics/2026/03/07/gerry-adams-faces-london-court-grilling-over-ties-to-the-ira-in-high-profile-civil-case/
1293077143	20260308	202603	2026	2026.1863	EDU	STUDENT						EDU													1	020	020	02	1	3.0	2	1	2	-0.53475935828877	4	Yakutsk, Sakha (Yakutiya), Russia	RS	RS63	25092	62.0339	129.733	-3038516	0								4	Yakutsk, Sakha (Yakutiya), Russia	RS	RS63	25092	62.0339	129.733	-3038516	20260308094500	https://www.universityworldnews.com/post.php?story=20260307115215626
1293077144	20260308	202603	2026	2026.1863	EDU	UNIVERSITY						EDU													1	020	020	02	1	3.0	10	1	10	3.01204819277108	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20260308094500	https://www.universityworldnews.com/post.php?story=20260307115055569
1293077145	20260308	202603	2026	2026.1863	EDU	STUDENT						EDU													1	020	020	02	1	3.0	20	1	10	-0.996168582375479	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20260308094500	https://www.universityworldnews.com/post.php?story=20260304052611907
1293077146	20260308	202603	2026	2026.1863	EDU	UNIVERSITY						EDU													0	190	190	19	4	-10.0	1	1	1	-2.30664857530529	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	0								4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	20260308094500	https://www.universityworldnews.com/post.php?story=20260304085745989
1293077147	20260308	202603	2026	2026.1863	EDU	SCHOLAR						EDU			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	043	043	04	1	2.8	5	1	5	-8.0124869927159	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260308094500	https://www.dailysabah.com/opinion/op-ed/pak-afghan-question-tackling-militancy-without-triggering-full-scale-war
1293077148	20260308	202603	2026	2026.1863	EDU	UNIVERSITY						EDU			CMR	CAMEROON	CMR								0	190	190	19	4	-10.0	2	1	2	-2.30664857530529	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	20260308094500	https://www.universityworldnews.com/post.php?story=20260304085745989
1293077149	20260308	202603	2026	2026.1863	EDU	UNIVERSITY						EDU			CMREDU	CAMEROON	CMR					EDU			0	190	190	19	4	-10.0	2	1	2	-2.30664857530529	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	20260308094500	https://www.universityworldnews.com/post.php?story=20260304085745989
1293077150	20260308	202603	2026	2026.1863	EDU	STUDENT						EDU			COP	POLICE						COP			1	114	114	11	3	-2.0	5	1	5	-5.98802395209581	0								0								0								20260308094500	https://www.rediff.com/news/report/swami-avimukteshwaranand-case-complainant-attacked/20260308.htm
1293077151	20260308	202603	2026	2026.1863	EDU	STUDENT						EDU			COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-5.98802395209581	0								0								0								20260308094500	https://www.rediff.com/news/report/swami-avimukteshwaranand-case-complainant-attacked/20260308.htm
1293077152	20260308	202603	2026	2026.1863	EDU	ACADEMICS						EDU			GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	5	1	5	-2.30664857530529	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	4	Bertoua, Est, Cameroon	CM	CM04	18585	4.58333	13.6833	-3146572	20260308094500	https://www.universityworldnews.com/post.php?story=20260304085745989
1293077153	20260308	202603	2026	2026.1863	EDU	STUDENT						EDU			RUS	RUSSIA	RUS								1	020	020	02	1	3.0	8	1	8	-0.53475935828877	4	Yakutsk, Sakha (Yakutiya), Russia	RS	RS63	25092	62.0339	129.733	-3038516	4	Yakutsk, Sakha (Yakutiya), Russia	RS	RS63	25092	62.0339	129.733	-3038516	4	Yakutsk, Sakha (Yakutiya), Russia	RS	RS63	25092	62.0339	129.733	-3038516	20260308094500	https://www.universityworldnews.com/post.php?story=20260307115215626
1293077154	20260308	202603	2026	2026.1863	EDU	PROFESSOR						EDU			scoGOV	SCOTTISH			sco			GOV			1	014	014	01	1	0.0	10	1	10	2.49480249480249	0								0								0								20260308094500	https://www.shetlandtimes.co.uk/news/new-hospital-plans-remain-on-pause-with-little-progress-ex-429242/
